ID,Category,Subcategory,Topic,Content,Keywords
104,General Knowledge,History,India-China War 1962,"The 1962 Sino-Indian War was a significant military defeat that shaped Indian Army doctrine. Background: border dispute over McMahon Line (Arunachal Pradesh) and Aksai Chin. Key battles: Namka Chu, Rezang La (Major Shaitan Singh's Charlie Company — 114 soldiers held against thousands of Chinese, all killed, posthumous PVC to Shaitan Singh), Se La Pass. Lessons learned: inadequate logistics and supply to forward posts, political interference in military decisions, poor equipment (World War II era), lack of high-altitude warfare training. Post-1962 reforms: formation of high-altitude warfare units, significant investment in border infrastructure (now being accelerated under BRO), Corps of Mountain Artillery established.",1962 war,India China war,McMahon Line,Rezang La,Shaitan Singh,Aksai Chin,PVC,Arunachal,Chinese,border dispute
105,General Knowledge,History,Operation Parakram 2001-2002,"Operation Parakram was the largest military mobilisation in India since 1971, triggered by the terrorist attack on the Indian Parliament (December 13, 2001, carried out by Lashkar-e-Taiba and Jaish-e-Mohammed). India mobilised approximately 500,000 troops to the Pakistan border. The standoff lasted approximately 10 months without leading to open war. Lessons from the mobilisation: the time taken to mobilise (weeks rather than days) revealed need for a Cold Start / Pro-Active Operations doctrine allowing faster mobilisation of smaller strike formations. The operation also revealed gaps in equipment, especially tank ammunition stocks, mine-clearing capability, and medical infrastructure along the Pakistan border.",Operation Parakram,Parliament attack,mobilisation,Cold Start,Pakistan border,Lashkar,Jaish,standoff,military mobilisation,lessons learned
106,General Knowledge,Awards,Indian Gallantry Awards System,"India's military gallantry awards (in order of precedence): Param Vir Chakra (PVC) — highest, awarded for most conspicuous bravery in presence of enemy, only 21 awarded since independence (all but one posthumously). Maha Vir Chakra (MVC) — second highest, conspicuous gallantry in the presence of the enemy. Vir Chakra (VrC) — third, acts of bravery in the presence of the enemy. Ashok Chakra — highest peacetime gallantry (equivalent to PVC), awarded for gallantry not in the presence of the enemy. Kirti Chakra and Shaurya Chakra follow. Sena Medal, Nau Sena Medal, Vayu Sena Medal — service-specific for lesser acts of gallantry. Vishist Seva Medal for distinguished service.",PVC,Param Vir Chakra,gallantry,Maha Vir Chakra,Vir Chakra,Ashok Chakra,Shaurya Chakra,Kirti Chakra,military awards,bravery
107,General Knowledge,Regiments,Indian Infantry Regimental System,"The Indian Army maintains a regimental system inherited from the British, with strong regimental identity and traditions. Major infantry regiments: Brigade of Guards, Punjab Regiment, Grenadiers, Maratha Light Infantry, Rajput Regiment, Sikh Regiment, Sikh Light Infantry, Dogra Regiment, Garhwal Rifles, Kumaon Regiment, Assam Regiment, Bihar Regiment, Mahar Regiment, JAT Regiment, Rajputana Rifles, Naga Regiment, Ladakh Scouts. Each regiment has distinct traditions, cap badges, and recruiting areas. The regimental system builds fierce unit loyalty (izzat) which motivates soldiers in battle. Gurkha Rifles (5 regiments remaining with Indian Army) maintain Nepalese recruitment.",regiment,regimental system,infantry,Sikh Regiment,Garhwal Rifles,Gurkha,Punjab Regiment,Maratha,Rajput,regimental tradition
108,General Knowledge,Regiments,Corps of Engineers and Support Arms,"Indian Army support arms and services: Corps of Engineers (Sappers and Miners — motto 'Sarvatra' meaning Everywhere), Corps of Signals, Army Aviation Corps, Army Air Defence, Army Service Corps (logistics), Army Medical Corps, Army Ordnance Corps, Army Education Corps, Judge Advocate General's Branch, Remount and Veterinary Corps (horses and mules still used in high altitude), Military Nursing Service, Corps of Military Police. Armoured Corps (tanks and mechanised forces). Artillery (Regiment of Artillery). Intelligence Corps. Each arm and service has distinct training centres: Engineers at Pune, Signals at Jabalpur, Artillery at Nasik Road/Devlali.",Corps of Engineers,Sappers,signals,artillery,support arms,Ordnance,ASC,Medical Corps,Armoured Corps,Aviation
109,Administrative,Pay,Indian Army Pay and Allowances,"Pay structure under 7th Pay Commission (implemented 2016). Pay levels for Other Ranks: Sepoy Level 3 (₹21,700 basic), Naik Level 4 (₹25,500), Havildar Level 5 (₹29,200), Naib Subedar Level 6 (₹35,400), Subedar Level 7 (₹44,900), Subedar Major Level 8 (₹47,600). Allowances: Military Service Pay (MSP — ₹5,200/month for JCOs/ORs), High Altitude Allowance (up to ₹25,000/month for Siachen — Zone V), Field Area Allowance, Hardship Allowance, Free Ration (or Ration Money Allowance), Free Accommodation. Total emoluments significantly exceed basic pay due to allowances. Pay is credited to bank account by 25th of each month.",pay,salary,7th Pay Commission,MSP,Military Service Pay,High Altitude Allowance,Siachen,ration,allowances,emoluments
110,Administrative,Leave,Leave Rules for Soldiers,"Types of leave for Indian Army soldiers: Annual Leave (60 days per year for ORs, can be accumulated up to 300 days), Casual Leave (30 days per year — not encashable), Furlough (extended leave for soldiers in certain conditions), Sick Leave (as certified by medical officer — does not count against leave quota), Special Disability Leave (for injury in service), Maternity/Paternity Leave. Leave must be sanctioned by the Commanding Officer. Leave during operational deployments is subject to operational requirements and may be curtailed. Soldiers must leave emergency contact details before proceeding on leave. Emergency leave (Telegraph leave) can be granted in family emergencies.",annual leave,casual leave,leave rules,Commanding Officer,operational deployment,sick leave,furlough,maternity,emergency leave,soldiers rights
111,Administrative,Housing,Military Housing and Cantonments,"Indian Army provides accommodation through: Cantonments (permanent military areas managed by Cantonment Boards — 62 in India), Military Stations (military-controlled residential areas outside cantonments), and Government Accommodation (various types: Type A to Type G based on rank). Housing allocation: entitlement based on rank, family status, and posting. Married accommodation is a major concern — waiting lists can be long at popular stations. Married Accommodation Project (MAP): ongoing project to construct additional housing. Hiring of private accommodation when government quarters unavailable: House Rent Allowance (HRA) is provided. Rules for accommodation during TDY/courses: transit accommodation in Officers/JCO/OR Messes.",cantonment,military housing,accommodation,MES,Cantonment Board,MAP,HRA,mess,military station,quarters
112,Field Craft,Signalling,Visual Signals and Hand Signals,"Visual signals allow communication without radio in noise-restricted or radio-silent situations. Standard Indian Army hand signals: Come here (beckoning motion), Halt (raised fist), Enemy seen (pointing finger), Take cover (pushing hands downward), Move forward (arm swung forward), Move to flank (arm extended to flank), Speed up (circular arm motion), Slow down (arm waved down slowly), Section attack (arm pointed at objective then sweeping motion), Ambush (fist then pointing at ground). VS-17 signal panel: bright orange/pink, used for air-ground identification, ground-to-air communication, marking positions for extraction. Heliograph mirror: sun reflection used for long-distance signalling.",hand signals,visual signals,VS-17,heliograph,communication,radio silence,section signals,ground to air,fieldcraft,signalling
113,Field Craft,Signalling,Ground to Air Signals,"When no radio communication with aircraft is possible, ground signals are used. Standard ground to air symbols (made with rocks, clothing, or trampled vegetation, minimum 10m long): V = require assistance, X = require medical assistance, → = proceeding in this direction, F = require food and water, LL = all is well, N = No, Y = Yes. Smoke signals: orange smoke (friendly position), yellow smoke (landing zone clear), red smoke (emergency). At night: torch signals, fire, or IR strobe (visible to NVD-equipped aircraft). In jungle: cut clearing in canopy as landing zone marker — minimum 30x30m for helicopter. Always position ground signals in open ground visible from altitude.",ground to air signals,VS-17,smoke,rescue signal,helicopter,LZ,landing zone,air rescue,survival,signalling
114,Field Craft,Survival,Fire Starting Techniques,"Fire provides warmth, ability to signal, purify water, cook food, and psychological comfort. Fire triangle: fuel, heat, oxygen — remove any one and fire dies. Preparation: tinder (fine dry material — dry grass, cotton lint, shredded bark), kindling (pencil-thin sticks), fuel (larger logs). Methods: issued military lighter (most reliable — maintain as priority kit), waterproof matches, flint and steel striker (reliable in wet), bow drill (friction method — effective but slow, requires dry wood). Never start fire in hide position — smoke and light compromise concealment. Fire in cold weather: construct raised platform to prevent fire sinking into snow.",fire starting,survival,tinder,flint,bow drill,warmth,signal,water purification,survival kit,cold weather
115,Field Craft,Survival,Signalling for Rescue,"In a survival situation, being found is the primary task. Priority of signals: visual (most important — can be seen by aircraft during day), audio (whistle — internationally recognised distress signal is three blasts), electronic (EPIRB, PLB, mobile phone). Rule of threes for signals: three fires in a triangle, three whistle blasts, three shots. Daytime signals: signal mirror (can be seen 50km+), bright colour, smoke (dark smoke visible against light sky — use rubber/plastic, light smoke visible against dark jungle — use green leaves). Night: fire, torch. Always attract attention as soon as the decision to signal is made — do not wait.",rescue signal,signalling,survival,EPIRB,PLB,whistle,signal mirror,fire,smoke,aircraft
116,Tactical,Operations,Helicopter Operations - Troops,"Helicopter drills are essential for rapid insertion and extraction. Approach to helicopter: approach from the front and sides NEVER from the rear (tail rotor kills). Move in crouched position under rotor arc. Load by marshaller's direction. Seatbelt must be fastened during flight. Hot refuel: remain seated with seatbelts fastened, no smoking. Fast rope insertion: used when helicopter cannot land, soldier descends rope at controlled speed. Rappelling from helicopter: slower, uses standard rappelling equipment. In helicopter under fire: stay calm, trust the pilot, get low. Crash landing drill: brace position, exit through designated emergency exits immediately.",helicopter,air assault,fast rope,rappelling,rotor,marshaller,tail rotor,hot refuel,crash landing,air mobile
117,Tactical,Operations,Airborne Operations,"Indian Army maintains airborne capability through the Parachute Regiment (non-SF battalions) and Para SF. Types of parachuting: Static line (automatic deployment, used for mass drops, suitable for low altitudes from 300m), HAHO (High Altitude High Opening — open at altitude, glide long distance, useful for covert insertion), HALO (High Altitude Low Opening — freefall, open at low altitude, radar cross-section reduced). Aircraft used: IL-76, C-130J Hercules (primary for Para SF — can do low-level covert insertions), C-17 Globemaster. Mass tactical parachute drops last used in combat in 1971 (Tangail). Airborne operations extremely vulnerable during descent — must achieve surprise.",airborne,parachute,Para SF,HALO,HAHO,static line,IL-76,C-130J,parachute regiment,drop zone
118,Tactical,Operations,River Crossing Operations (Tactical),"A deliberate river crossing is a complex operation requiring coordination. Phases: reconnaissance (identify crossing sites, enemy dispositions), planning (allocate crossing means, fire support, timings), preparation (bridge equipment, boats assembled), and crossing (assault, build-up, exploitation). Equipment: Bailey bridge (can be assembled without cranes, carries 70-ton MBT), M3 Amphibious Rig (self-propelled pontoon ferry — carries one MBT), inflatable assault boats (infantry). River crossing is extremely vulnerable — maximum speed is essential. In 1971, Indian Army's rapid river crossing of the Meghna using helicopters was decisive in reaching Dhaka.",river crossing,Bailey bridge,M3 Rig,assault boat,tactical operation,pontoon,1971,Meghna,Corps of Engineers,amphibious
119,Tactical,Deception,Military Deception Operations,"Military deception (MILDEC) aims to cause the enemy to make incorrect decisions. Techniques: feints (attacking in wrong direction to draw attention), demonstrations (show of force without intent to attack), ruses (misleading information), dummy positions (decoy vehicles and equipment), electronic deception (false radio traffic). In 1971, India used MILDEC effectively — amphibious feints threatened Karachi while the main effort was in the East. Signature management: control what the enemy can detect — limit vehicle movements at predictable times, use blackout discipline, maintain radio silence on main effort direction. Counter-deception: be sceptical of information that confirms your existing plan perfectly.",deception,MILDEC,feint,dummy,ruse,deception operation,1971,electronic deception,signature management,counter-deception
120,Technical,NBC,Biological Threat Awareness,"Biological warfare agents are living organisms or toxins that cause disease. Categories: bacterial (anthrax, plague, cholera), viral (smallpox, viral haemorrhagic fevers), toxins (Ricin, Botulinum toxin). Indicators of biological attack: unusual pattern of illness in unit (multiple soldiers sick simultaneously), dead animals in area, unexplained aerosol sprays, unusual munition types. No immediate symptoms — incubation period of 1-14 days (makes attribution difficult). Protective measures: respirator (NBC mask), vaccination (where available), decontamination. Report any suspected biological event immediately to chain of command and medical officer. Anthrax spores are the most likely weaponised biological agent — can survive for decades in soil.",biological warfare,anthrax,plague,CBRN,NBC,biological threat,vaccination,decontamination,respirator,bioterrorism
121,Medical,Dentistry,Dental Emergencies in Field,"Dental pain can be incapacitating in the field. Common emergencies: toothache (dental abscess — severe pain, may have swelling of jaw/cheek, fever), broken tooth, lost filling. Temporary measures: oil of cloves (eugenol) applied with cotton pellet to cavity reduces pain, temporary filling materials (Cavit), analgesics (Ibuprofen more effective than Paracetamol for dental pain). Dental abscess: antibiotics (Amoxicillin 500mg TID for 7 days) to control infection, does NOT cure the problem — requires dental treatment. Prevention: brush teeth twice daily even in field, dental fitness is checked at annual medical. Severe jaw swelling from abscess can compromise airway — evacuate.",dental,toothache,abscess,oil of cloves,Amoxicillin,field medicine,oral health,broken tooth,dental emergency,evacuation
122,Medical,Eyes and Ears,Noise Induced Hearing Loss Prevention,"NIHL (Noise-Induced Hearing Loss) is one of the most common long-term occupational hazards for soldiers. Causes: weapons fire (especially in enclosed spaces), artillery, aircraft engines, explosives. Prevention: always wear hearing protection during training and operations. Types: disposable foam earplugs (NRR 29dB), electronic hearing protection (allows normal speech while blocking impulse noise — ideal for tactical use), double protection (plugs + earmuffs) required for artillery. NIHL is irreversible — damage accumulates over a career. Tinnitus (ringing in ears) after weapons exposure without protection indicates hearing damage has occurred. Annual hearing tests (audiometry) are mandatory.",NIHL,hearing loss,earplugs,hearing protection,tinnitus,artillery,weapons,occupational health,audiometry,noise
123,Medical,Dermatology,Skin Conditions in Field,"Common skin conditions affecting soldiers in the field. Prickly heat (Miliaria): sweat gland blockage in hot humid conditions — small red itchy bumps, treated by cooling, calamine lotion, and talcum powder; prevent by wearing loose cotton clothing. Tinea (Ringworm/Athlete's foot/Jock itch): fungal infection common in hot humid conditions — red scaly itchy patches. Treatment: Clotrimazole cream twice daily for 2-4 weeks. Prevention: dry skin thoroughly after washing, change socks daily. Cellulitis: bacterial skin infection — hot red swollen painful area, may have fever — requires antibiotics, elevate affected limb, monitor closely for spreading. Pressure sores (in immobilised casualties): reposition every 2 hours.",prickly heat,tinea,ringworm,cellulitis,athlete's foot,skin,dermatology,Clotrimazole,fungal infection,field hygiene
124,Field Craft,Water,Field Sanitation and Waste Management,"Field sanitation prevents disease — historically more soldiers die from disease than combat. Latrine construction: minimum 30m from water source, downhill and downwind from camp, 1m deep trench (cat scratch latrine for short stops), fly-proof cover, ash/lime after each use, urination point 10m from latrine. Hand washing: mandatory after latrine, before eating — soap and water minimum 20 seconds. Food hygiene: all utensils washed in hot soapy water then rinsed in clean water. Food covered at all times against flies. Dead animal disposal: bury immediately, minimum 1m deep, lime if available. Fly control: flies transmit typhoid, dysentery, cholera.",sanitation,latrine,field hygiene,fly control,hand washing,disease prevention,waste management,food hygiene,camp hygiene,dysentery
125,Technical,Equipment,Personal Load Carrying Equipment,"The standard combat load for an Indian infantryman is designed for sustained operations. Fighting order (minimum for combat): weapon, ammunition (210 rounds INSAS or 90 rounds AK-203 basic load), water (2 litres minimum), personal medical kit, food for 24 hours, radio (section radio operator). Total weight: approximately 15-20 kg. Marching order (full equipment for sustained ops): adds sleeping system, change of clothes, additional rations, full medical kit, shelter components. Total: 35-45 kg. High altitude additions: down sleeping bag, additional clothing layers, snow equipment add 10-15 kg more. Load management is a commander's responsibility — overloaded soldiers cannot fight effectively.",load carrying,PLCE,combat load,ammunition,fighting order,marching order,high altitude,weight,rucksack,equipment
126,Technical,Equipment,Night Vision Goggles Operation,"Night Vision Goggles (NVGs) amplify ambient light (moonlight, starlight) to provide tactical vision in darkness. Tube generations: Gen 1 (basic, heavy distortion), Gen 2 (improved, used by Indian Army ORs), Gen 3 (best performance, used by Para SF and special forces). Wearing: mounted on helmet mount, binocular NVGs (depth perception maintained), monocular NVGs (depth perception impaired — move slowly). Critical limitations: reduced field of view (tunnel vision — approximately 40° vs normal 180°), no colour, cannot see through glass, performance degraded in complete darkness without any ambient light. Infrared illuminator extends range but emits IR signature visible to enemy NVDs.",NVG,night vision goggles,Gen 2,Gen 3,ambient light,tunnel vision,infrared,helmet mount,night operations,image intensifier
127,Technical,Equipment,Body Armour and Ballistic Protection,"Indian Army uses several tiers of body armour. Soft armour (NIJ Level IIIA): protects against pistol rounds and fragmentation, worn under uniform or as lightweight tactical vest, flexible but no rifle protection. Hard armour (NIJ Level III/IV ceramic plates): front and back plates in plate carrier, stops 7.62mm rifle rounds (Level III), stops armour-piercing rounds (Level IV). Helmet: Kevlar/composite ballistic helmet — protects against fragmentation and pistol rounds (not rifle rounds). Groin protector and neck collar available for high-threat operations. Weight trade-off: full body armour weighs 12-15 kg and significantly degrades mobility — commanders must balance protection vs operational mobility.",body armour,ballistic protection,NIJ,ceramic plate,Kevlar,helmet,fragmentation,ballistic vest,plate carrier,protection
128,General Knowledge,Doctrine,Indian Army Doctrine Overview,"Indian Army Doctrine (published by Army Training Command) is based on the concept of 'Ensuring Certain Victory.' Key doctrinal concepts: Integrated Battle Groups (IBGs) — modular combined arms formation for faster mobilisation below division level, replacing the older Corps-level strike corps model. Network-Centric Warfare: integration of sensors, decision-makers, and shooters through digital communications. Two-Front threat: doctrine addresses simultaneous threat from China and Pakistan. Sub-conventional operations (counter-insurgency) doctrine based on lessons from decades of operations in J&K and Northeast. Future doctrine focus: space, cyber, and cognitive domains as new dimensions of warfare.",doctrine,IBG,Integrated Battle Group,network centric,two-front,sub-conventional,counter-insurgency,Army Training Command,future warfare,combined arms
129,General Knowledge,Doctrine,Rules of Engagement in Counter-Insurgency,"ROE in counter-insurgency operations in India (especially J&K under AFSPA) is more permissive than peacetime but strictly governed. Right of Private Defence (Section 96-106 IPC): every citizen including soldier has the right to defend themselves and others. Military context: soldiers must identify target as hostile before engaging. Warning before opening fire (where tactically feasible): 'Ruko, Haath Upar Karo' (Stop, Hands Up), then warning shot, then aimed fire. No fire into crowds without specific threat. Collateral damage: civilian casualties must be immediately reported and investigated. ROE cards carried by all soldiers define exact permissions and restrictions for that operation.",ROE,rules of engagement,AFSPA,counter-insurgency,J&K,private defence,IPC,warning,collateral damage,J&K ops
130,General Knowledge,Technology,Future Technologies in Indian Army,"Indian Army is modernising towards future warfare. Key programmes: FICV (Future Infantry Combat Vehicle) — replacement for BMP-2, indigenous design competition ongoing. Arjun MK2 — upgraded main battle tank with Trophy active protection system. Integrated Air Command and Control System (IACCS). Battlefield Management System (BMS) — digital situational awareness for infantry. Communication on the Move (CotM). ATAGS (Advanced Towed Artillery Gun System) — 155mm/52 calibre indigenous howitzer, longest range artillery gun (48km). Loitering munitions (kamikaze drones) — SkyStriker procured from Israel. Directed Energy Weapons (lasers) — DRDO developing DURGA (Directionally Unrestricted Ray-Gun Array).",future technology,FICV,Arjun MK2,BMS,ATAGS,loitering munition,SkyStriker,directed energy,laser,modernisation
131,Medical,Urology,Urinary Problems in Field,"Urinary issues are common in field conditions. Urinary Tract Infection (UTI): burning on urination, frequent urge, cloudy or smelly urine, lower abdominal pain — treat with Ciprofloxacin 500mg twice daily for 7 days, increase fluid intake. Prevention: urinate after long patrols, maintain hygiene, stay hydrated. Urinary retention: inability to pass urine — caused by cold weather or anxiety — warmth and relaxation usually help mild cases, catheterisation for complete retention. Haematuria (blood in urine) after blast injury or abdominal trauma indicates kidney or bladder injury — evacuate urgently.",UTI,urinary tract infection,haematuria,kidney injury,Ciprofloxacin,field medicine,urology,hydration,bladder,catheter
132,Medical,Gastroenterology,Abdominal Trauma Management,"Abdominal injuries from blast, gunshot, or shrapnel are life-threatening. Signs: abdominal pain and rigidity, distension, guarding, referred shoulder pain, signs of shock. Evisceration (bowel protruding through wound): do NOT push bowel back, cover with moist clean dressing, keep patient warm, do NOT give oral fluids, evacuate urgently. Abdominal gunshot wound: even if patient appears stable — all cases require surgical evaluation. Do not give food or water by mouth (nil by mouth — patient may need anaesthesia). Morphine for pain relief but document its use clearly as it may mask signs of deterioration.",abdominal trauma,evisceration,bowel injury,internal bleeding,guarding,morphine,blast injury,gunshot wound,evacuation,surgery
133,Field Craft,Roping,Knots for Military Use,"Essential military knots every soldier must master. Figure-8: strong stopper knot for rappelling anchors — does not slip under load. Bowline: loop knot that does not tighten under load — used for rescue (loop around casualty for hauling). Reef knot: joins two ropes of equal thickness — used for bandaging and improvised stretchers. Clove hitch: quick attachment to pole or carabiner, adjustable — used for anchoring to trees. Prussik: friction knot that grips under load but slides when unloaded — used for self-arrest and ascending a fixed rope. All knots must be dressed (neat) and backed up to prevent working loose under vibration.",knots,figure-8,bowline,clove hitch,Prussik,rappelling,rope work,rescue,fieldcraft,mountaineering
134,Field Craft,Patrolling,Ambush Techniques,"A successful ambush requires surprise, concentration of fire, and violence of action. Types: linear ambush (along a track), L-shaped ambush (covers kill zone and escape route), T-ambush. Ground selection: straight stretch of track, obstacle to prevent escape, covered withdrawal route. Initiation: command-initiated ensures simultaneous fire — the kill zone must be saturated immediately. Cut-off groups prevent escape. After ambush: assault through kill zone, collect documents and equipment, immediate withdrawal before enemy reaction force arrives — do not stay longer than 15 minutes post-initiation.",ambush,kill zone,L-shaped ambush,linear ambush,patrol,cut-off,assault through,withdrawal,counter-insurgency,tactics
135,Field Craft,Patrolling,Counter-Ambush Drills,"The most dangerous moment in an ambush is the first few seconds — response must be instinctive. If in kill zone (receiving direct fire): immediate aggressive return of fire and assault through — hesitation is fatal, moving into the enemy not away reduces exposure time. If in rear element outside kill zone: flank the ambush, attack the ambush party from the side. At halts: sentries out immediately, never halt in obvious ambush sites such as re-entrants or tree lines. Variable patrol speeds, routes, and timings prevent pattern-setting. Immediate Action drills must be rehearsed before every patrol.",counter-ambush,immediate action,IA drill,kill zone,flanking,patrol,variable route,pattern,rehearsal,ambush response
136,Tactical,Fire Support,Artillery Fire Missions,"Calling for artillery fire is a critical skill at all levels. Fire mission format: Warning order, Target location (6-8 digit grid), Target description, Method of engagement, Method of fire and control. Adjustment: observer adjusts from first round — ADD (increase range), DROP (decrease range), LEFT/RIGHT in metres. Danger close: when friendly troops are within 600m of target for artillery — must be declared explicitly, commander's risk accepted. After adjustment: FIRE FOR EFFECT is the order to fire for maximum effect. Shell types: HE (high explosive), SMOKE, ILLUM (illumination), WP (white phosphorus). Lifting fire: 'LIFT' order given when troops are about to assault through target area.",artillery,fire mission,FOO,forward observer,adjustment,danger close,fire for effect,smoke,HE,observer
137,Tactical,Fire Support,Close Air Support,"Close Air Support (CAS) is air-delivered fire in close proximity to friendly forces. Requesting CAS: pilot must know your position before target location to avoid fratricide. 9-Line CAS brief includes: IP (Initial Point), heading to target, distance, target elevation, target description, target location, type mark (smoke or laser), location of friendlies, and egress direction. Fratricide prevention: VS-17 signal panels, IR strobes visible only on NVDs, and coloured smoke all used to mark own positions. Minimum safe distance for CAS depends on aircraft type and munition — always coordinate. Mark your position clearly before any CAS is delivered.",close air support,CAS,9-line,fratricide,laser,IR strobe,VS-17,pilot,ground attack,friendly fire
138,Tactical,Counter-Terrorism,Hostage Rescue Principles,"Hostage rescue is one of the most dangerous military tasks. Principles: speed, surprise, and violence of action — hesitation costs lives. Phases: intelligence gathering, planning, rehearsal, insertion, assault, extraction. Assault: simultaneous entry through multiple points to prevent hostages being used as shields. Achieve dominance in under 30 seconds. Stun grenade (flashbang): disorients occupants without lethal effect — 2-3 second window for entry team. After assault: immediate medical aid to all casualties, account for all hostages, secure the objective fully before declaring clear. Debrief within 1 hour — memories are sharpest immediately after.",hostage rescue,counter-terrorism,assault,stun grenade,flashbang,special forces,speed surprise,close quarter battle,extraction,NSG
139,Technical,Engineering,Combat Swimming and Water Obstacle Crossing,"Soldiers may need to swim water obstacles carrying equipment. Combat swimming: sidestroke (quieter than front crawl), equipment in waterproof bag or slung across back. Improvised buoyancy aids: trouser legs tied at ankles and swung overhead to trap air — can support a person for 10 minutes; rucksack with air sealed inside provides additional buoyancy. Current technique: swim at 45 degrees downstream (quartering), never directly across fast current which causes exhaustion. Cold water: reduces swimming ability and can cause cold shock cardiac arrest — controlled entry is essential. Pre-crossing: check depth with pole, assess current speed by throwing a stick.",combat swimming,water crossing,buoyancy,current,cold water,improvised flotation,obstacle crossing,fieldcraft,engineer,river
140,Technical,Vehicles,Tata LPTA High Mobility Truck,"The Tata LPTA series (4x4 and 6x6) is the backbone logistics vehicle of the Indian Army. Used for: troop transport, cargo, artillery towing, water tanker, fuel bowser, and ambulance roles. The 6x6 variant can carry 10 tonnes off-road and negotiate difficult mountain tracks critical for Ladakh and Arunachal Pradesh. Cold start procedures in extreme cold: glow plugs pre-heated, appropriate grade oil for temperature. In snow: tyre chains mandatory, low-range 4WD engaged. Self-recovery: winch capability on most variants. Major recovery: tow bar connection to Stallion or Castor recovery vehicles.",Tata LPTA,logistics vehicle,truck,6x6,mountain road,cold start,tyre chains,4WD,military vehicle,BRO
141,Technical,Weapons,Small Arms Maintenance in Extreme Conditions,"Weapons require adapted maintenance in extreme environments. Extreme cold (Siachen, Ladakh): use Arctic-grade CLP — standard oil thickens below -20°C preventing weapon function, remove all excess lubricant from firing pin and bolt carrier, keep weapon inside sleeping bag at night to prevent freezing. Desert (Rajasthan, Kutch): cover muzzle and ejection port with tape when not in action, clean more frequently as sand accelerates wear, avoid spraying oil which attracts and holds sand — use dry lubricant. Jungle (Northeast): prevent rust — wipe down daily with lightly oiled cloth, inspect barrel for moisture-induced corrosion, check magazine lips weekly.",weapons maintenance,arctic,cold weather,desert,jungle,CLP,lubricant,rust,Siachen,environment
142,Technical,Communications,Satellite Communications,"SATCOM allows long-range secure voice and data communication beyond tactical radio range. Indian Army uses INSAT-based satellite communications at strategic level, tactical SATCOM terminals (TSCT) at brigade and division level, and VSAT for static headquarters. Advantages: long range, encrypted, difficult to direction-find. Disadvantages: requires line-of-sight to satellite, setup time of 5-15 minutes, potential for satellite jamming by advanced adversaries. GSAT-7A (Rukmini) is the dedicated military communication satellite for the IAF. The Indian Navy operates GSAT-7. Battery power management critical in field — SATCOM terminals consume significantly more power than tactical radios.",SATCOM,satellite communication,INSAT,VSAT,TSCT,GSAT-7,Rukmini,encryption,jamming,strategic communication
143,Tactical,Operations,Heliborne Operations,"Heliborne operations insert troops rapidly by helicopter to seize objectives. Load plan: heaviest equipment and first elements to deploy go in last. LZ requirements: minimum 50x50m for single helicopter, clear of obstacles, firm ground, marked with panel or smoke. HLS preparation: troops establish 360-degree security before helicopter approaches. Fast rope insertion: used when helicopter cannot land, soldier descends rope at controlled speed — requires practice. In 1971, heliborne crossing of the Meghna river was operationally decisive. HAL Dhruv and Mi-17 V5 are primary Indian Army assault helicopters. Always designate primary and alternate LZs before any heliborne operation.",heliborne,helicopter,LZ,landing zone,Mi-17,Dhruv,air assault,1971,Meghna,insertion
144,Tactical,Operations,Jungle Warfare Principles,"Jungle warfare fundamentally changes normal tactics. Reduced visibility (10-50m rather than 500m+): close-range firefights dominate, all-round defence mandatory at all times, flanks are always exposed. Key principles: navigate by compass bearing and pace count (no visible landmarks), maintain strict noise discipline (sound travels far in jungle), small unit initiative is essential (large formations cannot be seen or controlled), ambushes are highly effective. Movement speed: 1-2 km/hour maximum in dense jungle. Counter Insurgency and Jungle Warfare School (CIJWS) at Vairengte, Mizoram trains soldiers and officers from India and friendly nations.",jungle warfare,CIJWS,Vairengte,navigation,ambush,noise discipline,Northeast,counter-insurgency,close range,small unit
145,Tactical,Operations,Desert Warfare Principles,"Desert warfare offers unique tactical challenges. Visibility: extremely high (20-30km) — forces visible from great distances. Concealment: very difficult — limited to rock formations, wadis, camel scrub. Night operations: essential for movement — thermal imaging gives major advantage to well-equipped forces. Heat management: schedule operations at night in Rajasthan summer, rest in shade during day. Dust: degrades all optics, engines, and weapons — maintenance schedule doubles. Vehicle-dependent: infantry cannot operate independently over long distances in desert terrain. Sand storms (Andhi): can reduce visibility to zero, halt all operations, and cause navigation errors.",desert warfare,Rajasthan,visibility,thermal imaging,dust,sandstorm,Andhi,Thar Desert,Strike Corps,vehicle operations
146,Tactical,Operations,Cold Weather Warfare,"Cold weather operations present extreme operational challenges. Movement: snow reduces infantry speed by 50-70%, exhaustion sets in rapidly, skis or snowshoes necessary in deep snow. Weapons: oil thickens and batteries lose 50% power at -20 degrees Celsius, antennas become brittle and break. Shelter: quinzhee snow dome can save lives in emergency — constructed by piling snow, letting it sinter for 2 hours, then hollowing out. Snow blindness: UV reflection causes corneal burns — wear wrap-around snow goggles or improvise by cutting narrow slits in dark card. Frostbite management: rewarm only if no risk of refreezing — never rub frozen tissue.",cold weather,snow,frostbite,HAWS,Gulmarg,Siachen,winter warfare,batteries,snow blindness,quinzhee
